event,photon_pT,weight,found,pT_bin
915.0,31.632414789474648,0.01,False,>20
916.0,36.35233157698863,0.01,False,>20
917.0,13.115439921267782,0.01,False,5-20
920.0,27.26058699938869,0.01,False,>20
921.0,26.35671445164268,0.01,False,>20
922.0,10.400123696516127,0.01,False,5-20
923.0,7.281276661996028,0.01,False,5-20
924.0,11.00956243801968,0.01,False,5-20
925.0,53.29241147445726,0.01,False,>20
926.0,11.38110010353712,0.01,False,5-20
930.0,14.003748657513944,0.01,False,5-20
931.0,25.047963902427423,0.01,False,>20
932.0,22.85117095899934,0.01,False,>20
933.0,18.715373480667303,0.01,False,5-20
934.0,54.706625272153,0.01,False,>20
936.0,24.068526532234632,0.01,False,>20
938.0,29.531879193876087,0.01,False,>20
941.0,30.110460358255963,0.01,False,>20
942.0,29.140282209932543,0.01,False,>20
943.0,22.28061039922694,0.01,False,>20
944.0,35.02370117263003,0.01,False,>20
945.0,13.989824458634,0.01,False,5-20
949.0,22.07697140190785,0.01,False,>20
950.0,10.477248293707245,0.01,False,5-20
951.0,3.7826403985123465,0.01,False,<5
952.0,139.68479947095912,0.01,False,>20
953.0,11.02800341685403,0.01,False,5-20
956.0,46.50712437276256,0.01,False,>20
957.0,8.05261406373442,0.01,False,5-20
958.0,22.5913695908474,0.01,False,>20
962.0,13.115999784255932,0.01,False,5-20
963.0,20.349536010081177,0.01,False,>20
964.0,13.044600685299631,0.01,False,5-20
965.0,28.99003713670651,0.01,False,>20
966.0,59.87218130637815,0.01,False,>20
967.0,16.67269465714324,0.01,False,5-20
968.0,60.08382254658904,0.01,False,>20
969.0,17.483612421720917,0.01,False,5-20
970.0,30.41267521981623,0.01,False,>20
971.0,44.21753592356707,0.01,False,>20
972.0,67.44482578419347,0.01,False,>20
973.0,13.641631711334414,0.01,False,5-20
974.0,9.086157653707538,0.01,False,5-20
975.0,27.161578537527934,0.01,False,>20
976.0,13.104680357125856,0.01,False,5-20
977.0,37.63810610922568,0.01,False,>20
978.0,10.75829114795937,0.01,False,5-20
979.0,31.197712084631924,0.01,False,>20
980.0,18.5480068701647,0.01,False,5-20
982.0,16.098029005521678,0.01,False,5-20
983.0,16.863855239850036,0.01,False,5-20
985.0,11.017633090506836,0.01,False,5-20
986.0,34.80308686929832,0.01,False,>20
987.0,58.27912865301557,0.01,False,>20
988.0,15.126163483834985,0.01,False,5-20
990.0,56.12373745729699,0.01,False,>20
992.0,13.680507506925904,0.01,False,5-20
994.0,18.415234709266723,0.01,False,5-20
995.0,33.469776144234984,0.01,False,>20
996.0,26.811305241915804,0.01,False,>20
997.0,16.383114362564253,0.01,False,5-20
998.0,10.543421774688705,0.01,False,5-20
999.0,14.215400010020428,0.01,False,5-20
1000.0,14.665401948511066,0.01,False,5-20
1001.0,19.43156052693704,0.01,False,5-20
1002.0,100.06418907685428,0.01,False,>20
1003.0,39.50864799297471,0.01,False,>20
1005.0,12.406084207504469,0.01,False,5-20
1006.0,21.47781200349996,0.01,False,>20
1008.0,49.23953377451763,0.01,False,>20
1009.0,19.455268138984653,0.01,False,5-20
1010.0,81.71153556062363,0.01,False,>20
1011.0,264.0261046216188,0.01,False,>20
1012.0,19.44017238616247,0.01,False,5-20
1013.0,52.676714575786406,0.01,False,>20
1014.0,17.967585978572444,0.01,False,5-20
1016.0,11.350259480912214,0.01,False,5-20
1019.0,13.695419847780908,0.01,False,5-20
1020.0,20.9883296670119,0.01,False,>20
1022.0,13.790394659636457,0.01,False,5-20
1023.0,41.9903228309035,0.01,False,>20
1024.0,58.10405534689554,0.01,False,>20
1025.0,28.74945129079004,0.01,False,>20
1026.0,67.33507379247966,0.01,False,>20
1027.0,5.141592909921998,0.01,False,5-20
1028.0,12.411043116921874,0.01,False,5-20
1029.0,74.95040341876698,0.01,False,>20
1030.0,49.23880673519067,0.01,False,>20
1031.0,10.823723586212544,0.01,False,5-20
1032.0,16.78565747397536,0.01,False,5-20
1033.0,112.8491742689841,0.01,False,>20
1034.0,128.21917841334906,0.01,False,>20
1036.0,26.736997622210588,0.01,False,>20
1037.0,59.52212130953407,0.01,False,>20
1038.0,21.00763822035785,0.01,False,>20
1039.0,19.49860797700932,0.01,False,5-20
1041.0,19.50365718084185,0.01,False,5-20
1042.0,25.990828022226008,0.01,False,>20
1043.0,22.91779644602456,0.01,False,>20
1044.0,17.964485460842724,0.01,False,5-20
1048.0,24.235995053063256,0.01,False,>20
1049.0,38.50229858062794,0.01,False,>20
1050.0,21.264712384619163,0.01,False,>20
1051.0,25.09587551037641,0.01,False,>20
1052.0,20.18704434862065,0.01,False,>20
1053.0,120.86496932248248,0.01,False,>20
1054.0,10.42699558220064,0.01,False,5-20
1055.0,10.903674172205196,0.01,False,5-20
1056.0,61.30775709481917,0.01,False,>20
1057.0,23.82409917848958,0.01,False,>20
1059.0,7.912154694676653,0.01,False,5-20
1060.0,32.1802806822794,0.01,False,>20
1061.0,91.97701578098972,0.01,False,>20
1062.0,32.091903672070465,0.01,False,>20
1063.0,10.467344589375024,0.01,False,5-20
1065.0,16.496431370564867,0.01,False,5-20
1066.0,69.22446248234775,0.01,False,>20
1067.0,10.715595799240496,0.01,False,5-20
1068.0,51.257289679804,0.01,False,>20
1069.0,29.10487031906481,0.01,False,>20
1070.0,82.27559493399914,0.01,False,>20
1071.0,11.30928052624142,0.01,False,5-20
1072.0,66.40933021872226,0.01,False,>20
1073.0,13.696023350693986,0.01,False,5-20
1074.0,11.52130602810595,0.01,False,5-20
1075.0,13.549793213094576,0.01,False,5-20
1076.0,13.442477606144331,0.01,False,5-20
1077.0,76.35152020340345,0.01,False,>20
1078.0,45.506122078810456,0.01,False,>20
1079.0,56.668596815077365,0.01,False,>20
1080.0,25.09021387274789,0.01,False,>20
1082.0,19.74596124868697,0.01,False,5-20
1083.0,23.298947592405057,0.01,False,>20
1084.0,29.291748845125444,0.01,False,>20
1085.0,5.206168510663793,0.01,False,5-20
1086.0,20.24343952608672,0.01,False,>20
1087.0,26.694617750502665,0.01,False,>20
1089.0,23.99382175222349,0.01,False,>20
1090.0,14.70315301392665,0.01,False,5-20
1091.0,50.25346657727217,0.01,False,>20
1092.0,32.452939455307096,0.01,False,>20
1093.0,42.87841696240453,0.01,False,>20
1095.0,54.53757525657111,0.01,False,>20
1096.0,43.55357544730841,0.01,False,>20
1097.0,16.008840131365943,0.01,False,5-20
1099.0,12.689055063322986,0.01,False,5-20
1100.0,86.03093450598305,0.01,False,>20
1102.0,16.99863923354414,0.01,False,5-20
1104.0,10.366130633602356,0.01,False,5-20
1105.0,23.84271959743733,0.01,False,>20
1107.0,62.70633674435109,0.01,False,>20
1108.0,10.568956676063406,0.01,False,5-20
1109.0,12.7248516260038,0.01,False,5-20
1111.0,61.05614054988189,0.01,False,>20
1113.0,19.545560634530226,0.01,False,5-20
1114.0,19.196241486722872,0.01,False,5-20
1115.0,15.980734365099618,0.01,False,5-20
1116.0,40.778033685466994,0.01,False,>20
1117.0,14.288206168989632,0.01,False,5-20
1118.0,11.456500092452542,0.01,False,5-20
1121.0,12.42346415710956,0.01,False,5-20
1125.0,10.82282109677989,0.01,False,5-20
1126.0,16.515358710495455,0.01,False,5-20
1127.0,9.691335122427123,0.01,False,5-20
1128.0,10.213187306947992,0.01,False,5-20
1129.0,276.0418436835864,0.01,False,>20
1131.0,12.43569440107041,0.01,False,5-20
1132.0,17.9216322947492,0.01,False,5-20
1133.0,28.23338028029713,0.01,False,>20
1135.0,11.968947599513784,0.01,False,5-20
1136.0,21.67308804353533,0.01,False,>20
1137.0,12.3682910492036,0.01,False,5-20
1138.0,12.23016129711013,0.01,False,5-20
1139.0,12.067398864751326,0.01,False,5-20
1140.0,12.50126072861642,0.01,False,5-20
1141.0,9.850728413667728,0.01,False,5-20
1142.0,20.90057894615074,0.01,False,>20
1143.0,15.596427681155832,0.01,False,5-20
1144.0,15.751590234113811,0.01,False,5-20
1145.0,46.77927697615532,0.01,False,>20
1146.0,12.732991073123983,0.01,False,5-20
1147.0,12.611476535696127,0.01,False,5-20
1148.0,10.31215088068285,0.01,False,5-20
1150.0,183.07154275991445,0.01,False,>20
1151.0,16.337562617228905,0.01,False,5-20
1152.0,25.215717211344792,0.01,False,>20
1153.0,43.774563242515065,0.01,False,>20
1154.0,21.31959368964877,0.01,False,>20
1156.0,10.232515908006976,0.01,False,5-20
1157.0,51.19411212260855,0.01,False,>20
1158.0,11.54094403716356,0.01,False,5-20
1160.0,42.03926686553906,0.01,False,>20
1162.0,77.26954085341615,0.01,False,>20
1163.0,25.0265947072614,0.01,False,>20
1164.0,84.17827684497526,0.01,False,>20
1165.0,13.94629425486684,0.01,False,5-20
1166.0,25.086963150356485,0.01,False,>20
1167.0,12.26326994363668,0.01,False,5-20
1168.0,54.19982583905784,0.01,False,>20
1169.0,12.13617456399123,0.01,False,5-20
1170.0,15.51052179324492,0.01,False,5-20
1172.0,210.53330198342903,0.01,False,>20
1173.0,38.522053973651865,0.01,False,>20
1174.0,30.82330514106275,0.01,False,>20
1175.0,43.947474491230246,0.01,False,>20
1177.0,47.752345620887645,0.01,False,>20
1178.0,34.50423515561052,0.01,False,>20
1179.0,251.6658369679952,0.01,False,>20
1181.0,93.428477212546,0.01,False,>20
1183.0,62.146891584394616,0.01,False,>20
1184.0,25.583041969191715,0.01,False,>20
1185.0,25.309872967592074,0.01,False,>20
1186.0,17.06596899237895,0.01,False,5-20
1187.0,30.62678989283605,0.01,False,>20
1188.0,11.79665418122276,0.01,False,5-20
1189.0,85.65347328904268,0.01,False,>20
1191.0,21.12419316713614,0.01,False,>20
1192.0,111.2968610997133,0.01,False,>20
1194.0,60.28829296640093,0.01,False,>20
1195.0,14.131006704718308,0.01,False,5-20
1196.0,23.72592885097441,0.01,False,>20
1197.0,10.236184740070332,0.01,False,5-20
1198.0,50.32381458174405,0.01,False,>20
1199.0,128.16776618182416,0.01,False,>20
1200.0,50.50237764068476,0.01,False,>20
1201.0,2.477773953917182,0.01,False,<5
1202.0,32.29605101849734,0.01,False,>20
1203.0,27.952726099106936,0.01,False,>20
1204.0,14.249686082158512,0.01,False,5-20
1206.0,24.64297805572873,0.01,False,>20
1207.0,17.888714647817,0.01,False,5-20
1208.0,16.99987211775401,0.01,False,5-20
1209.0,33.74342358813098,0.01,False,>20
1210.0,17.32277884784773,0.01,False,5-20
1211.0,20.63395651796172,0.01,False,>20
1213.0,19.242988962036407,0.01,False,5-20
1215.0,22.313389047908164,0.01,False,>20
1216.0,11.125527415418372,0.01,False,5-20
1218.0,50.47084848526965,0.01,False,>20
1219.0,20.28492784412607,0.01,False,>20
1220.0,9.50375555286427,0.01,False,5-20
1222.0,21.635681771144192,0.01,False,>20
1223.0,26.11480374583389,0.01,False,>20
1224.0,53.0480964910478,0.01,False,>20
1225.0,9.329440679796283,0.01,False,5-20
1228.0,18.553182175753857,0.01,False,5-20
1229.0,28.52363852532363,0.01,False,>20
1231.0,24.23709026888682,0.01,False,>20
1232.0,8.601182137218185,0.01,False,5-20
1233.0,17.388795650017027,0.01,False,5-20
1234.0,48.743141038200186,0.01,False,>20
1236.0,13.596276082918514,0.01,False,5-20
1237.0,8.744263326544777,0.01,False,5-20
1238.0,126.45893711487356,0.01,False,>20
1239.0,13.711195973543576,0.01,False,5-20
1240.0,40.28984237732588,0.01,False,>20
1241.0,18.127009761018805,0.01,False,5-20
1242.0,16.185175983018844,0.01,False,5-20
1243.0,17.149041808779504,0.01,False,5-20
1244.0,17.64559507331941,0.01,False,5-20
1245.0,16.464347961922698,0.01,False,5-20
1246.0,20.81259444286035,0.01,False,>20
1247.0,14.45468358328482,0.01,False,5-20
1248.0,24.38654264713404,0.01,False,>20
1251.0,18.40362482429859,0.01,False,5-20
1254.0,13.333033751706033,0.01,False,5-20
1255.0,16.350196838863514,0.01,False,5-20
1256.0,14.230332751355595,0.01,False,5-20
1257.0,32.504705710748055,0.01,False,>20
1259.0,57.80477393076003,0.01,False,>20
1260.0,44.77100098619655,0.01,False,>20
1261.0,46.46326220756213,0.01,False,>20
1263.0,29.660764746864363,0.01,False,>20
1264.0,31.36623547493247,0.01,False,>20
1265.0,15.154195970202837,0.01,False,5-20
1268.0,8.211206666278112,0.01,False,5-20
1269.0,20.251692066221725,0.01,False,>20
1270.0,11.268762433629435,0.01,False,5-20
1273.0,13.047206206651506,0.01,False,5-20
1274.0,32.27397365143978,0.01,False,>20
1275.0,20.37725361480373,0.01,False,>20
1276.0,15.64100065885497,0.01,False,5-20
1277.0,13.899131126980466,0.01,False,5-20
1278.0,95.97739772701738,0.01,False,>20
1279.0,21.20339911734909,0.01,False,>20
1281.0,54.65286797073029,0.01,False,>20
1282.0,95.43924207500112,0.01,False,>20
1283.0,22.814677150504487,0.01,False,>20
1284.0,31.48563755127132,0.01,False,>20
1285.0,17.915975114846017,0.01,False,5-20
1286.0,26.052193982285527,0.01,False,>20
1287.0,58.55879361323447,0.01,False,>20
1288.0,15.194348158532788,0.01,False,5-20
1289.0,71.59416032149599,0.01,False,>20
1291.0,15.234552425275217,0.01,False,5-20
1292.0,46.268856953899046,0.01,False,>20
1293.0,10.241943344148424,0.01,False,5-20
1294.0,26.955278799667084,0.01,False,>20
1295.0,16.734509741758263,0.01,False,5-20
1297.0,39.95492400882837,0.01,False,>20
1298.0,55.56764836466642,0.01,False,>20
1299.0,20.690060678329186,0.01,False,>20
1300.0,96.59906953583524,0.01,False,>20
1302.0,27.043132482969384,0.01,False,>20
1303.0,14.957697450618562,0.01,False,5-20
1305.0,14.222781562625112,0.01,False,5-20
1306.0,26.501903682994737,0.01,False,>20
1307.0,29.89187160804943,0.01,False,>20
1308.0,16.370080430315653,0.01,False,5-20
1309.0,23.52547685157916,0.01,False,>20
1312.0,11.4561783270076,0.01,False,5-20
1313.0,18.59046186210646,0.01,False,5-20
1316.0,23.71132353821482,0.01,False,>20
1317.0,12.630969656297516,0.01,False,5-20
1318.0,20.126490744523498,0.01,False,>20
1319.0,44.91876906584696,0.01,False,>20
1320.0,23.922200233252056,0.01,False,>20
1321.0,23.31891580748853,0.01,False,>20
1322.0,102.56668876664476,0.01,False,>20
1326.0,14.411768340464144,0.01,False,5-20
1327.0,76.39139455027421,0.01,False,>20
1328.0,5.855595815053391,0.01,False,5-20
1329.0,29.28207202476117,0.01,False,>20
1331.0,18.48962107050154,0.01,False,5-20
1332.0,15.693240584366938,0.01,False,5-20
1333.0,9.607884657005068,0.01,False,5-20
1334.0,13.887391933033042,0.01,False,5-20
1338.0,12.607374742348703,0.01,False,5-20
1339.0,17.455338625553274,0.01,False,5-20
1342.0,19.958145612517107,0.01,False,5-20
1344.0,88.44705575330443,0.01,False,>20
1346.0,3.6911434936237,0.01,False,<5
1351.0,19.689012727667983,0.01,False,5-20
1352.0,18.962253571126297,0.01,False,5-20
1353.0,13.405726161719368,0.01,False,5-20
1354.0,11.636628366562638,0.01,False,5-20
1355.0,14.099326149744735,0.01,False,5-20
1356.0,36.39388429306605,0.01,False,>20
1357.0,13.737137606998289,0.01,False,5-20
1358.0,13.521379503700958,0.01,False,5-20
1360.0,15.646914646387955,0.01,False,5-20
1363.0,16.62113446366154,0.01,False,5-20
1365.0,80.41239306477047,0.01,False,>20
1366.0,21.35641254069841,0.01,False,>20
1367.0,16.09789916760482,0.01,False,5-20
1368.0,28.149717294983244,0.01,False,>20
1369.0,39.04848253240629,0.01,False,>20
1371.0,31.94805009799952,0.01,False,>20
1373.0,84.51370964450689,0.01,False,>20
1375.0,11.819911083573537,0.01,False,5-20
1377.0,21.88449370995512,0.01,False,>20
1378.0,9.589780447383578,0.01,False,5-20
1379.0,61.145437813845525,0.01,False,>20
1380.0,57.78180070992331,0.01,False,>20
1381.0,16.25526186151875,0.01,False,5-20
1382.0,43.26609596703688,0.01,False,>20
1383.0,34.56160719269873,0.01,False,>20
1385.0,19.37563763994816,0.01,False,5-20
1388.0,14.83636104041939,0.01,False,5-20
1389.0,12.309716725053583,0.01,False,5-20
1390.0,29.93032052039938,0.01,False,>20
1391.0,13.177721432359114,0.01,False,5-20
1392.0,29.11494056215376,0.01,False,>20
1394.0,16.366402097461457,0.01,False,5-20
1395.0,14.493029856555212,0.01,False,5-20
1396.0,24.86572005835725,0.01,False,>20
1397.0,11.004387600131327,0.01,False,5-20
1399.0,10.598559618110103,0.01,False,5-20
1400.0,12.927067030631129,0.01,False,5-20
1401.0,32.83734913329235,0.01,False,>20
1403.0,25.15122797219557,0.01,False,>20
1404.0,5.660457689949121,0.01,False,5-20
1406.0,12.248980806027252,0.01,False,5-20
1407.0,87.11842771279856,0.01,False,>20
1408.0,25.78631747310819,0.01,False,>20
1409.0,18.334184459421163,0.01,False,5-20
1410.0,11.821491134748364,0.01,False,5-20
1411.0,32.75845702064614,0.01,False,>20
1412.0,11.662018474570996,0.01,False,5-20
1413.0,17.456859240049013,0.01,False,5-20
1415.0,22.154048715970795,0.01,False,>20
1416.0,9.92938726292507,0.01,False,5-20
1417.0,36.93093873677936,0.01,False,>20
1418.0,20.29388087046031,0.01,False,>20
1419.0,13.798671859254798,0.01,False,5-20
1420.0,30.21760880878664,0.01,False,>20
1423.0,29.21469771415784,0.01,False,>20
1424.0,21.01728157007258,0.01,False,>20
1429.0,18.11331889533532,0.01,False,5-20
1430.0,5.269116525551861,0.01,False,5-20
1431.0,23.9068721605291,0.01,False,>20
1432.0,15.55780911573015,0.01,False,5-20
1433.0,21.7973579410032,0.01,False,>20
1434.0,22.7252899593863,0.01,False,>20
1435.0,16.22801570085041,0.01,False,5-20
1436.0,10.173526473965252,0.01,False,5-20
1437.0,60.0479674419004,0.01,False,>20
1438.0,87.9893344845337,0.01,False,>20
1439.0,11.844618409881718,0.01,False,5-20
1440.0,27.65703846118737,0.01,False,>20
1443.0,19.125024551156454,0.01,False,5-20
1444.0,24.423954854517174,0.01,False,>20
1446.0,22.501769814723463,0.01,False,>20
1447.0,27.1197075764507,0.01,False,>20
1449.0,19.985471049028632,0.01,False,5-20
1450.0,18.043405194370337,0.01,False,5-20
1451.0,12.624188912210204,0.01,False,5-20
1452.0,18.56870983981988,0.01,False,5-20
1453.0,15.216917070571837,0.01,False,5-20
1454.0,20.81356870217872,0.01,False,>20
1455.0,17.76747090674812,0.01,False,5-20
1456.0,118.07788489881275,0.01,False,>20
1458.0,10.953746366959942,0.01,False,5-20
1459.0,28.29312709625866,0.01,False,>20
1460.0,29.56440996774682,0.01,False,>20
1461.0,123.17007054047276,0.01,False,>20
1462.0,33.47258452957415,0.01,False,>20
1463.0,15.073722679498706,0.01,False,5-20
1465.0,110.22889800406892,0.01,False,>20
1466.0,21.419320830637545,0.01,False,>20
1467.0,43.284971099842735,0.01,False,>20
1468.0,10.896631464896531,0.01,False,5-20
1470.0,11.440987825029962,0.01,False,5-20
1473.0,115.01899571750052,0.01,False,>20
1474.0,16.348071914952552,0.01,False,5-20
1476.0,155.95732104703308,0.01,False,>20
1477.0,14.874692200371856,0.01,False,5-20
1478.0,27.84229830044928,0.01,False,>20
1479.0,40.859317105757775,0.01,False,>20
1480.0,46.15409643337232,0.01,False,>20
1481.0,33.35659284746061,0.01,False,>20
1483.0,47.78418198652555,0.01,False,>20
1485.0,14.871770623385714,0.01,False,5-20
1486.0,13.890940664310484,0.01,False,5-20
1487.0,15.167427488715145,0.01,False,5-20
1488.0,69.82371349760588,0.01,False,>20
1489.0,10.358727308695068,0.01,False,5-20
1490.0,32.396189111030345,0.01,False,>20
1494.0,15.4118314658229,0.01,False,5-20
1495.0,30.835298556913,0.01,False,>20
1497.0,66.75112943888054,0.01,False,>20
1498.0,15.9401415259985,0.01,False,5-20
1500.0,17.69518820027483,0.01,False,5-20
1501.0,16.65440648754325,0.01,False,5-20
1502.0,14.784158755298607,0.01,False,5-20
1503.0,12.293526240969898,0.01,False,5-20
1504.0,15.075637078135932,0.01,False,5-20
1506.0,13.375649367042886,0.01,False,5-20
1507.0,49.80992366444456,0.01,False,>20
1510.0,16.3475351114501,0.01,False,5-20
1511.0,26.242388414955894,0.01,False,>20
1512.0,22.34637359395208,0.01,False,>20
1513.0,11.428438283759876,0.01,False,5-20
1514.0,14.58978508115049,0.01,False,5-20
1515.0,22.68670138787064,0.01,False,>20
1518.0,64.84381667032888,0.01,False,>20
1519.0,12.465746435593331,0.01,False,5-20
1520.0,16.05356718705818,0.01,False,5-20
1523.0,9.28467309220072,0.01,False,5-20
1524.0,22.645433539362507,0.01,False,>20
1525.0,63.44159649775841,0.01,False,>20
1530.0,2.1860972126873475,0.01,False,<5
1531.0,11.698330149964477,0.01,False,5-20
1532.0,14.427696764750902,0.01,False,5-20
1533.0,21.128004414586936,0.01,False,>20
1534.0,10.425310650870822,0.01,False,5-20
1535.0,42.3897852677345,0.01,False,>20
1536.0,16.525527718547536,0.01,False,5-20
1537.0,14.634935729512176,0.01,False,5-20
1538.0,20.84481972638144,0.01,False,>20
1540.0,67.45754755273568,0.01,False,>20
1541.0,44.20186789309992,0.01,False,>20
1543.0,11.008831958925546,0.01,False,5-20
1545.0,27.47194068598085,0.01,False,>20
1546.0,14.659078339267756,0.01,False,5-20
