event,mu,hard_found,pu_found,transition,hard_ds,pu_ds,hard_dw,pu_dw,hard_hits,combined_hits,pu_events
1942,5,False,False,0->0,,,,,16,351,"179,527,239,380,961"
1943,5,False,False,0->0,,,,,16,747,"172,192,483,444,68"
1945,5,False,False,0->0,,,,,16,982,"97,567,254,584,107"
1947,5,False,False,0->0,,,,,16,979,"22,806,578,380,897"
1948,5,False,False,0->0,,,,,16,1623,"754,395,603,800,316"
1949,5,False,False,0->0,,,,,16,441,"865,599,126,278,477"
1950,5,False,False,0->0,,,,,16,832,"282,158,913,124,488"
1951,5,False,False,0->0,,,,,16,626,"994,714,783,67,680"
1952,5,False,False,0->0,,,,,16,1048,"63,667,906,412,363"
1954,5,False,False,0->0,,,,,16,657,"658,101,740,204,77"
1955,5,False,False,0->0,,,,,16,745,"534,654,381,456,801"
1956,5,False,False,0->0,,,,,16,521,"18,119,849,521,915"
1957,5,False,False,0->0,,,,,16,714,"520,730,833,943,441"
1958,5,False,False,0->0,,,,,16,1446,"802,832,974,324,857"
1960,5,False,False,0->0,,,,,16,887,"14,826,378,758,726"
1961,5,False,False,0->0,,,,,16,894,"621,711,475,226,453"
1962,5,False,False,0->0,,,,,16,1673,"447,726,577,974,760"
1965,5,False,False,0->0,,,,,16,781,"130,3,692,983,422"
1966,5,False,False,0->0,,,,,16,932,"982,343,536,402,195"
1967,5,False,False,0->0,,,,,16,962,"45,383,784,924,388"
1968,5,False,False,0->0,,,,,16,1472,"424,508,230,990,22"
1969,5,False,False,0->0,,,,,16,1504,"194,444,141,937,471"
1970,5,False,False,0->0,,,,,16,1252,"370,824,25,710,463"
1971,5,False,False,0->0,,,,,16,276,"684,866,184,769,687"
1972,5,False,False,0->0,,,,,16,951,"426,173,902,640,861"
1974,5,False,False,0->0,,,,,16,871,"33,431,528,634,317"
1975,5,False,False,0->0,,,,,16,1086,"693,259,94,414,745"
1976,5,False,False,0->0,,,,,16,1264,"233,259,829,792,926"
1977,5,False,False,0->0,,,,,16,636,"272,86,384,442,37"
1978,5,False,False,0->0,,,,,16,904,"250,635,160,164,765"
1980,5,False,False,0->0,,,,,16,1069,"871,984,989,631,910"
1981,5,False,False,0->0,,,,,16,591,"580,789,778,719,7"
1982,5,False,False,0->0,,,,,16,604,"315,788,723,423,612"
1983,5,False,False,0->0,,,,,16,1409,"633,392,659,408,517"
1985,5,False,False,0->0,,,,,16,699,"550,960,14,532,707"
1986,5,False,False,0->0,,,,,16,993,"755,568,17,982,626"
1990,5,False,False,0->0,,,,,16,1165,"173,641,125,264,167"
1992,5,False,False,0->0,,,,,16,165,"784,597,422,985,283"
1995,5,False,False,0->0,,,,,16,545,"663,860,514,851,20"
1996,5,False,False,0->0,,,,,16,1187,"635,954,750,395,315"
1997,5,False,False,0->0,,,,,16,624,"40,968,743,288,873"
2000,5,False,False,0->0,,,,,16,1026,"73,651,425,378,852"
2001,5,False,False,0->0,,,,,16,539,"875,972,726,205,497"
2002,5,False,False,0->0,,,,,16,1132,"459,414,657,743,60"
2003,5,False,False,0->0,,,,,16,479,"241,768,421,278,905"
2004,5,False,False,0->0,,,,,16,1256,"174,580,981,900,824"
2007,5,False,False,0->0,,,,,16,742,"127,746,514,360,472"
2008,5,False,False,0->0,,,,,16,506,"455,225,527,705,128"
2009,5,False,False,0->0,,,,,16,592,"202,56,494,780,217"
2010,5,False,False,0->0,,,,,16,463,"282,317,444,522,394"
2011,5,False,False,0->0,,,,,16,629,"390,844,340,235,937"
2012,5,False,False,0->0,,,,,16,1148,"111,740,365,410,627"
2013,5,False,False,0->0,,,,,16,639,"546,318,985,370,64"
2014,5,False,False,0->0,,,,,16,882,"794,116,284,327,797"
2015,5,False,False,0->0,,,,,16,444,"116,592,101,196,23"
2016,5,False,False,0->0,,,,,16,324,"58,788,637,549,574"
2017,5,False,False,0->0,,,,,16,1364,"862,64,172,796,366"
2018,5,False,False,0->0,,,,,16,1164,"735,676,993,955,547"
2019,5,False,False,0->0,,,,,16,496,"552,211,742,167,553"
2020,5,False,False,0->0,,,,,16,853,"539,937,718,61,542"
2021,5,False,False,0->0,,,,,16,1040,"27,666,64,693,623"
2022,5,False,False,0->0,,,,,16,269,"796,683,32,175,873"
2023,5,False,False,0->0,,,,,16,1341,"289,459,635,482,573"
2024,5,False,False,0->0,,,,,16,951,"681,771,128,880,629"
2026,5,False,False,0->0,,,,,16,571,"150,631,260,445,783"
2027,5,False,False,0->0,,,,,16,1987,"876,11,709,871,136"
2028,5,False,False,0->0,,,,,16,463,"491,418,602,262,497"
2029,5,False,False,0->0,,,,,16,812,"938,141,332,548,195"
2030,5,False,False,0->0,,,,,16,1072,"868,710,821,816,724"
2032,5,False,False,0->0,,,,,16,655,"46,52,265,547,898"
2033,5,False,False,0->0,,,,,16,527,"810,67,392,847,708"
2034,5,False,False,0->0,,,,,16,378,"498,518,457,762,583"
2036,5,False,False,0->0,,,,,16,783,"223,535,723,34,285"
2038,5,False,False,0->0,,,,,16,777,"245,456,6,892,953"
2039,5,False,False,0->0,,,,,16,1299,"412,67,928,950,626"
2040,5,False,False,0->0,,,,,16,745,"494,955,423,337,243"
2042,5,False,False,0->0,,,,,16,633,"167,38,658,602,541"
2043,5,False,False,0->0,,,,,16,949,"618,376,652,128,50"
2044,5,False,False,0->0,,,,,16,402,"568,940,711,616,888"
2045,5,False,False,0->0,,,,,16,452,"323,250,749,409,497"
2047,5,False,False,0->0,,,,,16,1396,"141,230,228,337,536"
2049,5,False,False,0->0,,,,,16,521,"12,736,580,594,922"
2050,5,False,False,0->0,,,,,16,930,"988,913,935,9,564"
2051,5,False,False,0->0,,,,,16,1122,"627,434,733,401,668"
2052,5,False,False,0->0,,,,,16,1098,"363,567,708,878,815"
2053,5,False,False,0->0,,,,,16,1776,"55,557,3,578,674"
2054,5,False,False,0->0,,,,,16,808,"724,844,850,508,524"
2055,5,False,False,0->0,,,,,16,1050,"216,902,786,394,792"
2056,5,False,False,0->0,,,,,16,657,"893,474,963,189,855"
2059,5,False,False,0->0,,,,,16,1391,"172,445,208,678,173"
2060,5,False,False,0->0,,,,,16,798,"721,681,769,441,400"
2061,5,False,False,0->0,,,,,16,632,"789,784,297,162,985"
2063,5,False,False,0->0,,,,,16,611,"681,236,244,553,780"
2064,5,False,False,0->0,,,,,16,434,"23,552,382,184,397"
2065,5,False,False,0->0,,,,,16,383,"754,993,958,193,497"
2066,5,False,False,0->0,,,,,16,681,"977,383,73,704,811"
2067,5,False,False,0->0,,,,,16,624,"614,33,247,200,217"
2068,5,False,False,0->0,,,,,16,864,"132,50,312,359,156"
2069,5,False,False,0->0,,,,,16,941,"414,308,879,272,734"
2070,5,False,False,0->0,,,,,16,636,"307,1,293,641,387"
2071,5,False,False,0->0,,,,,16,514,"303,718,476,501,753"
2073,5,False,False,0->0,,,,,16,1382,"669,815,606,756,822"
2074,5,False,False,0->0,,,,,16,1294,"222,687,883,366,583"
2075,5,False,False,0->0,,,,,16,304,"952,507,308,759,734"
2076,5,False,False,0->0,,,,,16,1141,"473,709,764,387,410"
2077,5,False,False,0->0,,,,,16,1023,"70,29,64,488,998"
2078,5,False,False,0->0,,,,,16,527,"278,494,915,86,873"
2079,5,False,False,0->0,,,,,16,1015,"633,187,165,232,584"
2080,5,False,False,0->0,,,,,16,1200,"380,646,127,451,165"
2081,5,False,False,0->0,,,,,16,1266,"851,700,448,460,194"
2083,5,False,False,0->0,,,,,16,349,"469,533,689,610,235"
2084,5,False,False,0->0,,,,,16,950,"487,738,50,208,692"
2086,5,False,False,0->0,,,,,16,1049,"512,242,924,971,433"
2088,5,False,False,0->0,,,,,16,380,"184,177,519,444,242"
2089,5,False,False,0->0,,,,,16,708,"957,125,143,254,468"
2090,5,False,False,0->0,,,,,16,1719,"465,485,826,624,417"
2091,5,False,False,0->0,,,,,16,471,"183,330,810,297,429"
2093,5,False,False,0->0,,,,,16,738,"554,750,263,711,408"
2094,5,False,False,0->0,,,,,16,1406,"111,388,566,172,517"
2096,5,False,False,0->0,,,,,16,986,"667,975,896,299,309"
2098,5,False,False,0->0,,,,,16,605,"283,652,546,538,572"
2100,5,False,False,0->0,,,,,16,1019,"827,107,788,835,62"
2101,5,False,False,0->0,,,,,16,698,"152,412,211,284,498"
2102,5,False,False,0->0,,,,,16,485,"978,994,886,850,580"
2103,5,False,False,0->0,,,,,16,1268,"40,105,792,196,395"
2104,5,False,False,0->0,,,,,16,468,"490,870,402,201,564"
2106,5,False,False,0->0,,,,,16,343,"249,293,531,564,760"
2107,5,False,False,0->0,,,,,16,840,"940,727,490,302,390"
2109,5,False,False,0->0,,,,,16,840,"160,265,214,745,526"
2110,5,False,False,0->0,,,,,16,415,"981,673,222,937,32"
2111,5,False,False,0->0,,,,,16,1153,"414,547,86,728,512"
2112,5,False,False,0->0,,,,,16,983,"626,342,128,890,8"
2114,5,False,False,0->0,,,,,16,997,"624,379,305,623,446"
2115,5,False,False,0->0,,,,,16,508,"635,850,92,527,195"
2119,5,False,False,0->0,,,,,16,722,"953,60,673,417,479"
2121,5,False,False,0->0,,,,,16,951,"928,751,434,77,73"
2123,5,False,False,0->0,,,,,16,476,"79,551,524,975,798"
2124,5,False,False,0->0,,,,,16,806,"592,248,919,495,909"
2126,5,False,False,0->0,,,,,16,951,"552,112,409,725,1"
2127,5,False,False,0->0,,,,,16,1201,"978,700,55,861,599"
2129,5,False,False,0->0,,,,,16,384,"865,430,34,744,243"
2130,5,False,False,0->0,,,,,16,594,"308,135,104,752,44"
2131,5,False,False,0->0,,,,,16,617,"376,145,617,513,211"
2132,5,False,False,0->0,,,,,16,1389,"260,3,716,826,861"
2133,5,False,False,0->0,,,,,16,276,"325,267,589,101,203"
2134,5,False,False,0->0,,,,,16,778,"31,504,956,155,625"
2135,5,False,False,0->0,,,,,16,406,"914,18,837,47,977"
2136,5,False,False,0->0,,,,,16,742,"169,605,181,50,793"
2137,5,False,False,0->0,,,,,16,765,"513,426,515,556,22"
2138,5,False,False,0->0,,,,,16,878,"770,896,853,507,185"
2139,5,False,False,0->0,,,,,16,370,"360,814,769,751,356"
2141,5,False,False,0->0,,,,,16,728,"637,507,43,338,569"
2142,5,False,False,0->0,,,,,16,791,"461,577,269,130,670"
2143,5,False,False,0->0,,,,,16,799,"302,263,265,248,338"
2144,5,False,False,0->0,,,,,16,795,"527,961,856,505,92"
2145,5,False,False,0->0,,,,,16,831,"142,313,832,877,63"
2147,5,False,False,0->0,,,,,16,912,"386,879,550,4,24"
2148,5,False,False,0->0,,,,,16,1282,"741,359,511,366,269"
2149,5,False,False,0->0,,,,,16,421,"794,95,31,76,455"
2151,5,False,False,0->0,,,,,16,770,"220,771,238,136,691"
2152,5,False,False,0->0,,,,,16,480,"568,412,606,892,958"
2153,5,False,False,0->0,,,,,16,524,"795,463,522,401,870"
2154,5,False,False,0->0,,,,,16,1171,"752,87,197,802,398"
2155,5,False,False,0->0,,,,,16,386,"154,924,410,260,897"
2157,5,False,False,0->0,,,,,16,432,"376,898,688,95,137"
2158,5,False,False,0->0,,,,,16,1440,"96,366,112,584,53"
2159,5,False,False,0->0,,,,,16,373,"944,251,481,780,82"
2161,5,False,False,0->0,,,,,16,927,"327,815,963,64,488"
2163,5,False,False,0->0,,,,,16,1408,"572,304,36,61,160"
2164,5,False,False,0->0,,,,,16,858,"247,134,207,220,822"
2165,5,False,False,0->0,,,,,16,438,"694,169,458,697,476"
2166,5,False,False,0->0,,,,,16,1280,"74,81,416,85,900"
2168,5,False,False,0->0,,,,,16,1198,"960,994,375,545,741"
2169,5,False,False,0->0,,,,,16,585,"708,899,223,624,179"
2171,5,False,False,0->0,,,,,16,1403,"573,264,290,409,20"
2172,5,False,False,0->0,,,,,16,644,"48,247,60,804,188"
2174,5,False,False,0->0,,,,,16,208,"568,527,243,689,352"
2175,5,False,False,0->0,,,,,16,575,"715,204,274,724,555"
2176,5,False,False,0->0,,,,,16,1378,"948,879,72,772,696"
2178,5,False,False,0->0,,,,,16,1257,"693,199,974,575,572"
2179,5,False,False,0->0,,,,,16,913,"713,943,822,2,977"
2181,5,False,False,0->0,,,,,16,265,"251,394,670,22,547"
2182,5,False,False,0->0,,,,,16,939,"114,750,857,245,386"
2183,5,False,False,0->0,,,,,16,709,"90,960,958,107,605"
2184,5,False,False,0->0,,,,,16,885,"891,974,818,801,832"
2185,5,False,False,0->0,,,,,16,705,"283,251,896,391,90"
2186,5,False,False,0->0,,,,,16,761,"197,705,686,862,360"
2189,5,False,False,0->0,,,,,16,1585,"374,757,495,987,567"
2190,5,False,False,0->0,,,,,16,1011,"699,381,926,370,870"
2191,5,False,False,0->0,,,,,16,616,"519,533,272,474,592"
2192,5,False,False,0->0,,,,,16,575,"844,135,242,128,674"
2195,5,False,False,0->0,,,,,16,748,"593,415,621,948,16"
2197,5,False,False,0->0,,,,,16,718,"662,39,481,344,8"
2200,5,False,False,0->0,,,,,16,874,"304,204,145,723,45"
2201,5,False,False,0->0,,,,,16,478,"875,556,322,731,299"
2202,5,False,False,0->0,,,,,16,426,"944,877,491,789,271"
2204,5,False,False,0->0,,,,,16,451,"768,271,369,469,750"
2205,5,False,False,0->0,,,,,16,819,"9,623,423,762,898"
2206,5,False,False,0->0,,,,,16,580,"231,737,228,301,333"
2207,5,False,False,0->0,,,,,16,739,"612,56,534,637,81"
2208,5,False,False,0->0,,,,,16,799,"931,855,92,159,535"
2209,5,False,False,0->0,,,,,16,905,"137,920,567,531,273"
2210,5,False,False,0->0,,,,,16,953,"696,753,838,714,876"
2211,5,False,False,0->0,,,,,16,1150,"964,156,245,792,365"
2212,5,False,False,0->0,,,,,16,534,"716,895,741,926,386"
2213,5,False,False,0->0,,,,,16,379,"788,34,20,591,372"
2214,5,False,False,0->0,,,,,16,343,"654,815,459,398,42"
2215,5,False,False,0->0,,,,,16,1950,"495,544,950,657,459"
2216,5,False,False,0->0,,,,,16,966,"346,680,943,724,988"
2217,5,False,False,0->0,,,,,16,1012,"388,634,642,616,203"
2218,5,False,False,0->0,,,,,16,464,"58,571,851,862,605"
2220,5,False,False,0->0,,,,,16,1311,"200,482,356,716,56"
2221,5,False,False,0->0,,,,,16,800,"741,613,289,63,405"
2222,5,False,False,0->0,,,,,16,851,"192,900,439,77,429"
2226,5,False,False,0->0,,,,,16,1282,"987,803,93,21,51"
2227,5,False,False,0->0,,,,,16,620,"98,685,891,924,218"
2228,5,False,False,0->0,,,,,16,1117,"309,269,736,772,290"
2229,5,False,False,0->0,,,,,16,498,"875,238,708,274,486"
2231,5,False,False,0->0,,,,,16,533,"161,297,593,391,312"
2232,5,False,False,0->0,,,,,16,1090,"230,565,956,730,178"
2233,5,False,False,0->0,,,,,16,1691,"62,36,604,479,800"
2234,5,False,False,0->0,,,,,16,590,"753,587,179,105,282"
2235,5,False,False,0->0,,,,,16,629,"872,252,702,235,384"
2238,5,False,False,0->0,,,,,16,630,"78,415,840,139,429"
2240,5,False,False,0->0,,,,,16,391,"44,459,803,888,190"
2241,5,False,False,0->0,,,,,16,1028,"937,714,621,868,840"
2242,5,False,False,0->0,,,,,16,1080,"973,398,503,609,198"
2244,5,False,False,0->0,,,,,16,774,"895,422,39,985,255"
2246,5,False,False,0->0,,,,,16,1521,"829,777,764,635,362"
2247,5,False,False,0->0,,,,,16,745,"719,959,254,172,613"
2250,5,False,False,0->0,,,,,16,773,"223,320,322,164,32"
2251,5,False,False,0->0,,,,,16,490,"228,888,805,481,429"
2252,5,False,False,0->0,,,,,16,766,"715,679,488,78,12"
2254,5,False,False,0->0,,,,,16,854,"473,649,109,452,385"
2255,5,False,False,0->0,,,,,16,722,"895,947,43,326,146"
2256,5,False,False,0->0,,,,,16,725,"866,668,589,648,322"
2257,5,False,False,0->0,,,,,16,783,"903,968,152,448,858"
2258,5,False,False,0->0,,,,,16,364,"949,134,347,650,161"
2259,5,False,False,0->0,,,,,16,296,"742,268,791,580,851"
2260,5,False,False,0->0,,,,,16,661,"729,241,409,765,50"
2261,5,False,False,0->0,,,,,16,617,"359,47,105,107,685"
2262,5,False,False,0->0,,,,,16,418,"323,212,511,968,683"
2263,5,False,False,0->0,,,,,16,1098,"254,749,657,695,611"
2264,5,False,False,0->0,,,,,16,840,"391,851,538,257,604"
2265,5,False,False,0->0,,,,,16,307,"82,731,277,340,564"
2266,5,False,False,0->0,,,,,16,1189,"220,601,578,848,48"
2267,5,False,False,0->0,,,,,16,511,"860,524,861,927,632"
2268,5,False,False,0->0,,,,,16,259,"704,539,638,43,708"
2269,5,False,False,0->0,,,,,16,1449,"499,259,287,515,735"
2270,5,False,False,0->0,,,,,16,247,"186,206,742,318,961"
2271,5,False,False,0->0,,,,,16,606,"299,618,199,730,571"
2272,5,False,False,0->0,,,,,16,393,"616,972,751,182,60"
2273,5,False,False,0->0,,,,,16,1077,"737,512,962,168,777"
2274,5,False,False,0->0,,,,,16,360,"933,479,407,788,552"
2276,5,False,False,0->0,,,,,16,682,"646,405,787,580,910"
2278,5,False,False,0->0,,,,,16,314,"564,387,666,6,898"
2280,5,False,False,0->0,,,,,16,601,"616,409,496,172,53"
2281,5,False,False,0->0,,,,,16,1097,"239,360,924,112,590"
2282,5,False,False,0->0,,,,,16,483,"248,132,110,986,555"
2284,5,False,False,0->0,,,,,16,1764,"251,735,785,374,577"
2285,5,False,False,0->0,,,,,16,669,"639,588,768,772,98"
2286,5,False,False,0->0,,,,,16,460,"394,521,565,138,5"
2287,5,False,False,0->0,,,,,16,1083,"737,605,119,843,755"
2291,5,False,False,0->0,,,,,16,242,"31,617,609,780,704"
2292,5,False,False,0->0,,,,,16,990,"756,178,25,171,663"
2294,5,False,False,0->0,,,,,16,563,"245,911,340,214,498"
2295,5,False,False,0->0,,,,,16,424,"915,206,885,47,757"
2296,5,False,False,0->0,,,,,16,427,"610,245,672,990,547"
2297,5,False,False,0->0,,,,,16,443,"403,695,490,543,838"
2298,5,False,False,0->0,,,,,16,549,"969,862,826,589,371"
2299,5,False,False,0->0,,,,,16,696,"212,768,835,430,262"
2301,5,False,False,0->0,,,,,16,1831,"452,395,626,27,329"
2302,5,False,False,0->0,,,,,16,970,"19,41,602,792,332"
2303,5,False,False,0->0,,,,,16,344,"813,13,999,920,898"
2304,5,False,False,0->0,,,,,16,236,"195,33,515,454,674"
2306,5,False,False,0->0,,,,,16,1647,"410,876,160,885,826"
2308,5,False,False,0->0,,,,,16,691,"18,468,246,324,813"
2310,5,False,False,0->0,,,,,16,789,"141,225,414,229,159"
2311,5,False,False,0->0,,,,,16,613,"2,189,650,465,733"
2312,5,False,False,0->0,,,,,16,1439,"474,607,105,761,577"
2314,5,False,False,0->0,,,,,16,293,"369,438,125,132,56"
2315,5,False,False,0->0,,,,,16,583,"749,415,76,595,643"
2319,5,False,False,0->0,,,,,16,684,"978,558,50,951,229"
2320,5,False,False,0->0,,,,,16,1073,"264,913,929,779,662"
2321,5,False,False,0->0,,,,,16,742,"18,103,512,5,533"
2322,5,False,False,0->0,,,,,16,1193,"418,863,637,1,844"
2323,5,False,False,0->0,,,,,16,663,"490,691,46,329,672"
2324,5,False,False,0->0,,,,,16,406,"787,815,459,67,472"
2325,5,False,False,0->0,,,,,16,1139,"366,357,144,515,411"
2326,5,False,False,0->0,,,,,16,803,"655,132,567,554,905"
2327,5,False,False,0->0,,,,,16,545,"206,248,553,263,269"
2328,5,False,False,0->0,,,,,16,920,"4,582,19,771,853"
2329,5,False,False,0->0,,,,,16,383,"690,476,649,947,76"
2330,5,False,False,0->0,,,,,16,402,"155,961,686,45,522"
2331,5,False,False,0->0,,,,,16,986,"38,407,253,364,152"
2332,5,False,False,0->0,,,,,16,459,"711,757,155,697,838"
2333,5,False,False,0->0,,,,,16,817,"507,147,32,488,795"
2334,5,False,False,0->0,,,,,16,932,"388,404,859,384,613"
2335,5,False,False,0->0,,,,,16,789,"975,362,533,52,941"
2336,5,False,False,0->0,,,,,16,301,"547,143,791,247,890"
2337,5,False,False,0->0,,,,,16,674,"247,780,273,294,98"
2339,5,False,False,0->0,,,,,16,638,"528,605,831,727,161"
2341,5,False,False,0->0,,,,,16,255,"22,537,978,116,177"
2342,5,False,False,0->0,,,,,16,962,"194,130,680,5,770"
2343,5,False,False,0->0,,,,,16,803,"161,180,487,952,259"
2344,5,False,False,0->0,,,,,16,514,"242,732,492,797,414"
2345,5,False,False,0->0,,,,,16,639,"676,957,243,72,239"
2346,5,False,False,0->0,,,,,16,532,"222,220,391,374,8"
2347,5,False,False,0->0,,,,,16,503,"132,176,792,40,563"
2348,5,False,False,0->0,,,,,16,298,"895,531,390,991,796"
2350,5,False,False,0->0,,,,,16,1163,"897,740,114,370,968"
2351,5,False,False,0->0,,,,,16,1406,"200,902,610,482,39"
2353,5,False,False,0->0,,,,,16,768,"93,145,426,62,18"
2354,5,False,False,0->0,,,,,16,745,"549,827,413,177,175"
2355,5,False,False,0->0,,,,,16,750,"756,133,116,829,713"
2356,5,False,False,0->0,,,,,16,470,"726,382,551,469,625"
2357,5,False,False,0->0,,,,,16,825,"357,51,431,391,571"
2358,5,False,False,0->0,,,,,16,751,"379,944,806,833,269"
2359,5,False,False,0->0,,,,,16,1186,"42,966,387,259,112"
2361,5,False,False,0->0,,,,,16,639,"62,429,176,270,411"
2363,5,False,False,0->0,,,,,16,543,"125,369,855,178,891"
2366,5,False,False,0->0,,,,,16,320,"934,494,537,2,586"
2367,5,False,False,0->0,,,,,16,681,"527,396,753,600,370"
2368,5,False,False,0->0,,,,,16,1074,"598,861,681,294,723"
2369,5,False,False,0->0,,,,,16,729,"877,964,100,823,910"
2371,5,False,False,0->0,,,,,16,440,"187,981,963,340,968"
2373,5,False,False,0->0,,,,,16,1557,"975,582,120,216,363"
2374,5,False,False,0->0,,,,,16,1508,"639,155,419,633,400"
2375,5,False,False,0->0,,,,,16,245,"625,551,159,554,683"
2376,5,False,False,0->0,,,,,16,473,"954,729,791,298,847"
2377,5,False,False,0->0,,,,,16,900,"773,91,643,630,77"
2381,5,False,False,0->0,,,,,16,1017,"80,455,944,347,216"
2382,5,False,False,0->0,,,,,16,455,"814,261,279,260,217"
2383,5,False,False,0->0,,,,,16,797,"762,144,523,974,434"
2384,5,False,False,0->0,,,,,16,368,"32,765,483,321,452"
2385,5,False,False,0->0,,,,,16,1053,"673,185,12,199,505"
2389,5,False,False,0->0,,,,,16,1078,"134,143,499,55,374"
2392,5,False,False,0->0,,,,,16,279,"662,155,689,784,401"
2395,5,False,False,0->0,,,,,16,668,"138,20,660,387,73"
2396,5,False,False,0->0,,,,,16,752,"903,999,860,343,523"
2397,5,False,False,0->0,,,,,16,906,"114,246,941,714,886"
2399,5,False,False,0->0,,,,,16,978,"614,569,7,992,632"
2400,5,False,False,0->0,,,,,16,341,"391,373,280,125,262"
2401,5,False,False,0->0,,,,,16,651,"102,159,737,858,58"
2402,5,False,False,0->0,,,,,16,802,"50,707,232,438,453"
2404,5,False,False,0->0,,,,,16,321,"616,606,439,474,978"
2406,5,False,False,0->0,,,,,16,846,"239,158,908,798,431"
2407,5,False,False,0->0,,,,,16,1090,"728,729,414,113,413"
2408,5,False,False,0->0,,,,,16,671,"229,521,371,518,277"
2409,5,False,False,0->0,,,,,16,573,"128,752,404,885,73"
2412,5,False,False,0->0,,,,,16,345,"159,125,836,732,261"
2413,5,False,False,0->0,,,,,16,784,"601,587,536,473,679"
2415,5,False,False,0->0,,,,,16,505,"472,574,945,150,206"
2417,5,False,False,0->0,,,,,16,953,"913,757,160,893,837"
2419,5,False,False,0->0,,,,,16,704,"378,254,437,849,229"
2420,5,False,False,0->0,,,,,16,1439,"290,602,190,342,366"
2422,5,False,False,0->0,,,,,16,1080,"49,822,139,119,555"
2423,5,False,False,0->0,,,,,16,563,"555,301,27,93,44"
2424,5,False,False,0->0,,,,,16,1128,"816,578,638,203,758"
2425,5,False,False,0->0,,,,,16,697,"119,815,786,79,404"
2426,5,False,False,0->0,,,,,16,1038,"896,405,970,847,824"
2427,5,False,False,0->0,,,,,16,566,"709,5,414,797,422"
2428,5,False,False,0->0,,,,,16,1204,"849,892,192,289,88"
2430,5,False,False,0->0,,,,,16,540,"196,601,697,254,622"
2431,5,False,False,0->0,,,,,16,327,"755,515,815,382,236"
2432,5,False,False,0->0,,,,,16,419,"94,277,87,7,527"
2434,5,False,False,0->0,,,,,16,669,"564,505,469,877,823"
2435,5,False,False,0->0,,,,,16,728,"816,231,31,42,680"
2436,5,False,False,0->0,,,,,16,1397,"988,716,611,802,338"
2438,5,False,False,0->0,,,,,16,1028,"208,160,694,898,338"
2439,5,False,False,0->0,,,,,16,506,"746,541,251,212,977"
2440,5,False,False,0->0,,,,,16,877,"573,782,739,781,582"
2445,5,False,False,0->0,,,,,16,1384,"668,260,396,84,614"
2446,5,False,False,0->0,,,,,16,1199,"928,998,371,610,463"
2448,5,False,False,0->0,,,,,16,279,"20,44,721,546,778"
2449,5,False,False,0->0,,,,,16,1000,"436,175,607,439,424"
2450,5,False,False,0->0,,,,,16,1047,"305,55,188,54,145"
