event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight
4.0,-1,1,24,23.5215434646646,23.501053019809437,-75.5,33.25,0.7849624060150376,21.070010513281368,0.01
4.0,-1,2,66,35.68244199735424,35.73532332448456,-114.4,50.5,0.7861386138613862,21.070010513281368,0.01
4.0,-1,3,161,62.30096483953952,62.85570602628262,-200.8,88.5,0.7898305084745764,21.070010513281368,0.01
4.0,-1,4,245,85.98988318135757,87.24671908132981,-277.6,122.5,0.7926530612244899,21.070010513281368,0.01
4.0,-1,5,683,206.3110379559821,216.41801130572588,-677.4573730382789,299.0,0.8093024779879934,21.070010513281368,0.01
4.0,-1,6,861,254.1963988444305,270.2317353948703,-841.1643942485379,371.0,0.8159654440998242,21.070010513281368,0.01
4.0,-1,7,1040,301.29752465612205,324.7596059181214,-1004.565713982081,443.0,0.822856576725477,21.070010513281368,0.01
4.0,-1,8,1216,347.0226842962374,379.1718035189773,-1165.722566317868,514.0,0.8296399491526891,21.070010513281368,0.01
6.0,1,1,27,16.032070228140064,-29.129627944757296,88.5,33.25,-1.0676691729323309,5.75853934766141,0.01
6.0,1,2,76,24.189235464504875,-44.329796837372704,134.4,50.49999999999999,-1.0712871287128716,5.75853934766141,0.01
6.0,1,3,184,41.47423786769409,-78.18016112348405,235.6,88.5,-1.0830508474576273,5.75853934766141,0.01
6.0,1,4,281,56.18845944183181,-108.85360364064032,326.0,122.5,-1.0942857142857143,5.75853934766141,0.01
6.0,1,5,785,120.8662491042789,-273.48190036538506,797.2617883968895,299.0,-1.1546540898165938,5.75853934766141,0.01
6.0,1,6,991,141.4008386111106,-342.996797128012,990.8490546519117,371.0,-1.179773393973861,5.75853934766141,0.01
6.0,1,7,1198,158.41515847048473,-413.70718819809167,1183.3135272176146,443.00000000000006,-1.205103607306964,5.75853934766141,0.01
6.0,1,8,1402,171.8050834398015,-484.43680011353683,1374.571484120357,514.0,-1.2299857738296915,5.75853934766141,0.01
6.0,-1,1,27,16.119605493321814,-29.081279523770423,88.5,33.25,-1.0646616541353382,5.75853934766141,0.01
6.0,-1,2,76,24.626951552194665,-44.088130571003546,134.4,50.50000000000001,-1.0613861386138612,5.75853934766141,0.01
6.0,-1,3,184,44.05672156180937,-76.75451312610355,235.6,88.5,-1.0497175141242938,5.75853934766141,0.01
6.0,-1,4,281,62.184379631650906,-105.54313303018212,326.0,122.5,-1.0383673469387755,5.75853934766141,0.01
6.0,-1,5,785,167.0571149841691,-247.97766095591373,798.9175285973139,299.0,-0.977955361553528,5.75853934766141,0.01
6.0,-1,6,991,214.9178354095046,-302.4091996333662,991.2399632012641,371.00000000000006,-0.9529348234776523,5.75853934766141,0.01
6.0,-1,7,1198,265.62364068793374,-354.5322009461023,1183.2958791938047,443.0,-0.9277927530499367,5.75853934766141,0.01
6.0,-1,8,1402,318.42331854421525,-403.48802981908796,1375.9926003286948,514.0,-0.9026899397125809,5.75853934766141,0.01
8.0,1,1,21,8.67733347438851,-32.09776290918507,65.5,33.25,-1.3067669172932332,9.583855706293344,0.01
