event,px,py,pz,E,pT,eta,phi
8511,-415.75677368,69.926004806,-397.78597797,579.63525193,421.59618239368757,-0.8408697632459917,2.9749624781096595
8512,-3.6284684738,2.2400399182,-21.496463444,21.915325754,4.264218838250444,-2.320472036885474,2.588512406047742
8513,125.22862547,-156.76497796,-6.7334186168,200.75558742,200.6426349306269,-0.0335529652987677,-0.8967689801381357
8514,16.931605941,-12.513119042,68.114998898,71.294533471,21.053679676022657,1.8903405260846722,-0.6364491556977742
8515,-1.7514409639,-1.1327531562,-0.94958260568,2.2918076464,2.0858272130998823,-0.4408368064471045,-2.5675020295060205
8516,-1.7424695744,-1.0646053621,6.8801009057,7.1767244107,2.0419561196856777,1.9291998348471247,-2.593142352463788
8517,0.77086956265,-0.28099428884,-1.9923963569,2.154725253,0.8204862417986664,-1.6202726422887257,-0.3495476883604806
8518,-1.0512851147,-2.7295733787,-12.978060546,13.303602022,2.9250249951235503,-2.195568429246291,-1.9384325854917615
8519,-0.57270059013,-0.65073923731,2.7135664818,2.8486646999,0.866860727516278,1.8588762717678935,-2.292494531443376
8520,0.69118319936,0.24143010301,-3.660678395,3.7331741215,0.732135718099414,-2.312438288905236,0.33605083221117676
8521,0.01943818865,0.76671271767,-3.8951605982,3.9699499141,0.766959082751427,-2.3277584137286578,1.5454491202915588
8522,3.5716679399,-0.83701933589,1.8457672622,4.106612963,3.6684347127301105,0.48402611511743177,-0.230195611359653
8523,-6.555931866,-0.22640145473,10.938348225,12.754566325,6.559839956152749,1.2842098335816812,-3.107072539186142
8524,-170.89234935,-124.07822802,-125.77406371,245.80219047,211.18617789747879,-0.5650139991925965,-2.513589520305515
8525,43.517546623,117.22916108,-32.588308106,129.22248604,125.04580389443528,-0.25774761391651624,1.2153457088840307
8526,-22.86384479,25.227895134,-198.77808462,201.67282666,34.04705701633125,-2.4648475928078186,2.307076930210794
8527,-218.75618656,136.47954368,-735.63846797,779.5158052,257.8389710679411,-1.770937296319517,2.583792773044669
8528,-0.16620235084,0.6676580204,2.2101976911,2.3148140934,0.6880337590766817,1.883537555302738,1.8147708368242157
8529,-0.17200732023,-0.77835011307,0.57389890366,0.98222979407,0.7971294855472275,0.6689392801625932,-1.78829039915272
8530,2.3264485176,-4.8805781706,-4.1202792884,6.7977281057,5.406700101205955,-0.7027745366503564,-1.1259824087793893
8531,12.142760958,-1.2136781149,-6.1516093227,13.666087791,12.203264245672807,-0.484871855049625,-0.09961989396042858
8532,69.120897622,-249.57252119,-755.40124226,798.55818738,258.96745320832116,-1.7918590330181234,-1.3006114683372525
8533,28.510462711,-41.659648582,-65.633648036,82.801863255,50.481410479215576,-1.0785454373300871,-0.9706399671212779
8534,-0.44090117749,-1.5112343106,3.6744308036,3.9974572818,1.5742372724105873,1.583791866578783,-1.854666360658681
8535,-0.93706997266,0.28891425005,-0.7402983549,1.2286631889,0.9805975614608509,-0.6970994052001498,2.8425235011088845
8536,-17.014869818,11.542333697,-58.259007603,61.780605606,20.560429521203808,-1.7644534669006866,2.5455331991322274
8537,-116.52989666,40.705457752,559.15856904,572.62069159,123.4348050850737,2.215833117670063,2.8055296098759213
8538,86.071333264,-54.241018632,-155.79016742,186.06702765,101.73673138094975,-1.212004679871937,-0.5623204618892945
8539,-0.30205378496,0.79984742496,-1.8964016941,2.0802239729,0.8549809309123829,-1.5371097506613944,1.931878853558275
8540,0.88758541313,3.8420566317,-6.1034257027,7.2664305085,3.943248283685812,-1.2209978153410848,1.343761010476855
8541,-12.326831684,7.0114077834,-7.0157668458,15.821871031,14.18134755482667,-0.4764824102978683,2.6244360878634323
8542,220.13449171,248.0763055,-1221.3182339,1265.5509773,331.6640586360683,-2.014657268403414,0.8450053180670983
8543,-259.05258028,83.672209239,206.97825235,341.97847139,272.23019294093893,0.7013716050064361,2.829176949990074
8544,-64.010778278,24.092708115,176.16343641,188.9745873,68.39472435846105,1.6749797368811008,2.781608134909531
8545,9.3746684955,-3.8308143201,-10.326618808,14.463699519,10.127168792688481,-0.8952313950865608,-0.38792780176120445
8546,0.38855496965,2.0497058938,2.3786048653,3.1638631956,2.0862092933160303,0.9770912160076058,1.383453093254412
8547,1.2256623335,-32.660686829,-100.23102599,105.42524026,32.68367654193412,-1.8393303997113442,-1.533286783156028
8548,-1.5397573091,-3.6942001301,-21.377945473,21.749356768,4.002245266367084,-2.377300738991083,-1.965704439645882
8549,0.24110091731,2.9414805875,-5.082260116,5.8770575619,2.9513450660617555,-1.311929002880803,1.489013313467117
8550,1.6326816557,0.89573368858,-9.1326796126,9.3206129164,1.8622535352943823,-2.2934554789458503,0.5017886849214853
8551,-4.9101615514,-37.741441254,67.403833306,77.406736262,38.05950701716957,1.3362755625382332,-1.7001696688249868
8552,-3.2619996903,89.303183321,46.430621261,100.70502363,89.36273940095867,0.49865110557375103,1.6073073442734636
8553,3.2137857247,2.7218575554,1.1296757963,4.3604007431,4.211523149191224,0.26511782161747105,0.7027101580291248
8554,4.2406609937,-40.749343941,18.677131174,45.025853309,40.9694061134086,0.44140581783388866,-1.467102608018263
8555,-70.598067981,9.9996702674,-309.80560387,317.90500594,71.30273913466874,-2.1751445041278163,3.0008863810609263
8556,5.695094222,20.767794983,-24.541925996,32.650291549,21.534516633845715,-0.9767607595799243,1.3031487258309364
8557,186.35614015,58.504199286,349.41662935,400.30405091,195.3237115808074,1.3450424692606073,0.3041940309766338
8558,-6.3353236654,-13.25617924,73.08320497,74.545405376,14.692263746216383,2.3073786509296705,-2.016620154502148
8559,-2.8891382773,-46.168901448,-154.63117162,161.40233523,46.259210768240486,-1.921587646422831,-1.6332924178599295
8560,-6.2582514322,0.51061368735,-30.496556384,31.136255212,6.279047485593855,-2.2839760897953725,3.060182511401771
8561,1.4493858756,-1.0924698494,0.80684636538,1.9862554835,1.814995809426798,0.4310695931888737,-0.6458947001645567
8562,36.452635262,26.209323482,-74.349596613,86.853818405,44.89680673420463,-1.2783003421066705,0.6233619595591982
8563,-10.629353967,-43.698607986,83.056521154,94.450713136,44.97278627870283,1.3729538071740937,-1.8094048463338612
8564,0.91216073069,0.1539064722,-1.1068015638,1.442474992,0.9250537286006495,-1.0137130734779625,0.1671530040990905
8565,-0.63829940596,-1.8609070546,-1.2223875915,2.3161676583,1.9673335247255195,-0.5870394371787266,-1.9012254906191914
8566,-21.399432174,30.617475686,-9.2179077674,38.47512623,37.35459161538816,-0.2443295105855032,2.1808029292900692
8567,0.34720746611,-0.43256750047,-0.0086959477117,0.55474614599,0.554677984947474,-0.015676828299664155,-0.8944315490582695
8568,-2.0893160579,-1.6193120013,5.4683116248,6.0737010935,2.643371511413598,1.4739384681715,-2.482255058749352
8569,-0.68110159014,-0.69145840419,-1.0849522383,1.4557250634,0.9705741088738242,-0.9622982174460197,-2.3486490149200514
8570,-82.208709338,-238.21691292,803.3570336,841.95492333,252.00311405249465,1.876243839907634,-1.9030994359384865
8571,1.6391165018,3.2640144153,1.2387121677,3.8567993005,3.65246396419722,0.3329580494033434,1.105407769965165
8572,-0.98497509949,-0.42240764385,-2.1106377546,2.3671493183,1.0717295200740922,-1.4298552500095405,-2.7364646265602577
8573,0.88965784254,-2.9230470701,11.901155969,12.287115554,3.0554369983380645,2.068945241853443,-1.27534458694314
8574,8.8888908026,1.6856495139,-6.4755771658,11.125955852,9.047308659720757,-0.6655186737014531,0.187410151455281
8575,7.5715991854,-4.6286976284,-24.144802683,25.724024813,8.874342564917455,-1.7262318526397304,-0.5487041331213943
8576,-65.500506716,-157.09761734,178.54903441,246.67739143,170.20569248399957,0.9156141323050382,-1.9658215496188396
8577,-1.8514035121,-1.2925959041,1.934002672,2.9730229516,2.257985636781667,0.7761948742850949,-2.5320953835258972
8578,0.14029157456,-0.6134170259,1.1094935813,1.2755148688,0.6292552531020502,1.3324209641543903,-1.3459581704436463
8579,-4.2929565388,2.8196877199,2.9928654282,5.9445233748,5.136157579531662,0.5539382190261486,2.5604399396259505
8580,4.1942334391,1.1357136677,-3.6720308237,5.6890464972,4.345277859546521,-0.7674706763134439,0.2644385015540285
8581,-109.67617875,325.70823282,334.11677381,479.32111956,343.678217395181,0.8615637737231752,1.8956019883131867
8582,-4.2797104447,-8.4946583089,30.193155301,31.655991033,9.511842159930856,1.8721607310833495,-2.037488850833925
8583,-1.5202988462,-6.3418858044,23.331780285,24.226076765,6.521566080153393,1.986832469539201,-1.8060798179943571
8584,-1.452760136,1.6091416656,-5.0940602532,5.5361808836,2.167913492905259,-1.5899376956650073,2.3051654960691437
8585,210.8157583,-105.61732055,-43.122577637,239.70369011,235.79292259897343,-0.1818788409975829,-0.4644420777266814
8586,-82.004997854,215.07484225,-1037.6196635,1062.8436261,230.17820800826678,-2.2110593871367095,1.9350664740970256
8587,-1.8372060919,0.29126854765,-10.576558038,10.738889305,1.860151496777779,-2.4387741029845618,2.9843623899845433
8588,-3.0763464163,3.4278046522,3.5202843367,5.7970814914,4.605838903687993,0.7045551268089797,2.3022110022112834
8589,53.835102247,-83.822374018,-232.32632081,252.7843507,99.62132613029415,-1.5830007941513369,-0.9998870268022826
8590,0.23533690003,1.0114280795,-2.9176666446,3.0969580019,1.0384460585494022,-1.7564685232803081,1.3421861324445459
8591,-0.37321689824,-0.36123661431,1.339166013,1.4363663722,0.5194061461419552,1.6759117259656622,-2.3725048779021467
8592,223.34962906,12.694493982,-308.28548999,380.90175941,223.71009583543304,-1.1251620052784774,0.05677578651913616
8593,2.1967767866,-1.8913409314,-0.26300354677,2.9106991659,2.89879263986468,-0.09060463520066259,-0.7108236395419251
8594,0.54136596805,-2.5729416554,1.1399642413,2.8657676711,2.629278584223286,0.4210168075090802,-1.3634139705711288
8595,-13.13665938,22.673876903,4.317769277,26.557854677,26.20451322727707,0.16403534724300145,2.095911723111692
8596,-0.88957306635,-0.39831822886,-4.1653297934,4.2778464138,0.9746782298879507,-2.159006448756072,-2.720600271630817
8597,-75.377006593,-12.58088522,233.71284715,245.8895417,76.41970816379751,1.8367167809027583,-2.9762109840841457
8598,0.44858134737,2.3585805317,-13.055528333,13.27444716,2.400859710545899,-2.394881156805694,1.3828498134943674
8599,-0.53202289141,0.52202696427,3.1226624705,3.2103864896,0.74535931496776,2.1396706633676614,2.365677559180436
8600,-0.12326949644,-2.0361540991,-4.2653246976,4.7280137119,2.0398820760118226,-1.4835921262401162,-1.631262883346419
8601,89.992904479,-34.919541523,67.602509236,117.84819257,96.53029180906344,0.6529322244187847,-0.37014110007079726
8602,0.072104816297,-1.2755400904,-6.7403736285,6.8603817881,1.277576466107162,-2.3651604391808507,-1.5143275730112018
8603,-29.467400294,-12.409594341,-179.36445964,182.19202808,31.973828544530143,-2.4255005784403507,-2.7430048363906665
8604,0.76791904063,0.40905530971,3.4202138342,3.5291484201,0.8700723529477555,2.0778287998772185,0.4894487357095848
8605,-0.00083801514287,0.76273586922,1.3984709329,1.5929493585,0.7627363295819655,1.3665911665401194,1.5718950227386554
8606,-3.1946376003,-162.3266935,14.186348661,162.97672723,162.35812616570874,0.08726609048257979,-1.590474083943238
8607,-0.59256268666,0.44872854921,-3.6480839165,3.7230369472,0.743295263336064,-2.294231699016966,2.493456455783823
8608,-1.5032272539,-13.551471382,35.615213295,38.135881881,13.634590892066866,1.6880858333553195,-1.68127191082707
8609,-4.5399468383,50.742575055,57.933872547,77.147609353,50.94526514316025,0.9751263420782375,1.6600289037398148
8610,-151.76046833,50.467401213,156.569423,223.81282928,159.93185527884947,0.8664288541708018,2.820550483724521
8611,-69.573343626,-46.966209319,372.93052264,382.26097064,83.94209290396324,2.1968441596506314,-2.5478014924405965
8612,2.69988595,-5.1262761327,-32.88576421,33.392238302,5.793797643316262,-2.437070081462345,-1.0860364664392024
8613,-1.1079717436,-0.26895540456,-0.61707886482,1.2964276762,1.140148408874063,-0.5177790070851412,-2.9034531102436163
8614,-21.216233721,-7.2662343384,-14.820435128,26.880699994,22.426028064832185,-0.6203060980969992,-2.811628650332401
8615,1.431666579,3.7689341868,15.412435388,15.931029429,4.031691220549429,2.0508198409484915,1.2077718338820556
8616,-3.866697475,-9.7014515754,41.256102317,42.557437545,10.44363500094687,2.0826018659513053,-1.9500684411976146
8617,-73.729915877,-85.108241971,-268.18528047,290.86570442,112.60334518398547,-1.602369252486087,-2.28468193172421
8618,-1.604430269,0.20197676571,-7.0863305986,7.2684986382,1.6170934116401825,-2.1834560703664825,3.016364491289602
8619,-1.038091901,-0.5708874589,-2.2704755086,2.5609776103,1.18471401006787,-1.4056458714610358,-2.6387961016242687
8620,-0.55190112798,-0.2070573898,-2.152219452,2.231482957,0.5894638392101635,-2.0064355685237056,-2.782671928264742
8621,15.026116021,19.971875817,11.810643711,27.643286548,24.9931988013984,0.45652992876323417,0.9257841132697476
8622,2.8568111965,-30.372499562,0.0085706391892,30.506559513,30.50655830892987,0.00028094414944042465,-1.4770131075655244
