layer_id,trajectory_step,t,x,y,z,r,phi,particle,charge,event
5,14675,0.22867523393159175,211.76155304385293,-211.08776528367406,11.960176302660768,299.0,-0.7838047182605858,1,1,14
6,18382,0.08870285484923095,261.78678593922774,-262.88529572345607,14.840205440361741,371.0,-0.7874918676700391,1,1,14
7,22292,0.44592910728118546,313.5890222260914,-312.90721490448885,17.72027299808582,443.0,-0.7843098774477107,1,1,14
8,25774,0.3863388447941524,364.2070761827333,-362.69712662002803,20.560285730221047,514.0,-0.7833209331584023,1,1,14
1,1419,0.4802902448500097,25.074877527168827,-21.83604856647566,1.3268623628314067,33.25,-0.7164654519216159,-1,-1,14
2,2212,0.16514645558266453,36.112115667356825,-35.3010637520662,2.0199024584785117,50.50000000000001,-0.7740414775126293,-1,-1,14
3,3829,0.5578018255138691,62.7214594535594,-62.43611554233258,3.5400471904587825,88.5,-0.7831182900709874,-1,-1,14
4,5511,0.38085316688597803,85.97475970768627,-87.26162210963996,4.8999435597171495,122.5,-0.7928263878807427,-1,-1,14
5,14652,0.28441928457756127,211.36300195042784,-211.48683506663824,11.960191396691128,299.0,-0.7856910170344364,-1,-1,14
6,18405,0.1740066633730491,262.3740646115648,-262.29916168224105,14.840238259504694,371.0,-0.7852554022938487,-1,-1,14
7,22271,0.8769572220693744,312.62937632427156,-313.86601131549264,17.720249234594114,442.99999999999994,-0.7873720540429998,-1,-1,14
8,25756,0.8858005767740978,364.00655873183274,-362.89836759099484,20.56030615241711,514.0,-0.7838736307630484,-1,-1,14
1,1419,0.4802824439073708,29.7696193585892,-14.809870466844444,1.3268623555527286,33.25,-0.4616317378824696,1,1,15
2,2212,0.1652591774679997,46.433451984729615,-19.854081111494676,2.019902535770988,50.5,-0.4040550959453155,1,1,15
3,3809,0.46115070895447546,81.40892958855528,-34.7107502547215,3.5398676244678144,88.5,-0.40303489418092114,1,1,15
4,5254,0.5994969628434492,112.90905437969326,-47.516264995088484,4.900000465029515,122.5,-0.39833895008925785,1,1,15
5,14462,0.41800450005587697,275.6306830689288,-115.8823824011041,11.96002366837251,299.0,-0.3979902950741865,1,1,15
6,18577,0.800801257840206,342.3773438642366,-142.894207050077,14.840184489433591,371.0,-0.3953807455435346,1,1,15
7,22347,0.5338759715721616,409.4990404447604,-168.99566821318368,17.72026820516363,442.99999999999994,-0.3913969156368574,1,1,15
8,26186,0.14570411099505584,475.1604267366475,-196.00655311352995,20.560307747346485,514.0,-0.3912407536176819,1,1,15
1,1419,0.48029031418856516,31.52246035882436,-10.578137497988322,1.3268623628961032,33.25,-0.3237663497527338,-1,-1,15
2,2212,0.1651014171576316,46.87238230766517,-18.79440812593142,2.0199024275960316,50.5,-0.38134210188964707,-1,-1,15
3,3820,0.4341382214992361,81.70807925189087,-34.000585068006146,3.5400523351832454,88.5,-0.3943275165163745,-1,-1,15
4,5264,0.8153220616571114,113.05102870157569,-47.177483077369736,4.900061301945676,122.49999999999999,-0.39534035264452294,-1,-1,15
5,14438,0.9074481292471246,275.4545245251036,-116.30049406021074,11.959914098579032,299.0,-0.39950770680332925,-1,-1,15
6,18598,0.911607677320693,342.3527034068705,-142.95323175782832,14.840177519267382,371.0,-0.395553148398763,-1,-1,15
7,22364,0.4185057249383844,409.5119507776618,-168.96438136564143,17.720266436047137,443.00000000000006,-0.39132051410412494,-1,-1,15
8,26160,0.20796131002009138,475.1089355378426,-196.13133194902366,20.56031410538226,514.0,-0.3915033714389655,-1,-1,15
